Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1638074,"Keratan sulfate/keratin metabolism",2,52,0.0038481462295567232,0.4606476879636936,0.6162802966785703,4,15,0.0013507429085997298,9606,Homo sapiens,"B4GALT6;CHST2","","R-HSA-2046222;R-HSA-2046298;R-HSA-2025723;R-HSA-2046265"
R-HSA-1222556,"ROS, RNS production in phagocytes",2,52,0.0038481462295567232,0.4606476879636936,0.6162802966785703,2,13,0.0011706438541197659,9606,Homo sapiens,"SLC11A1;NCF4","","R-HSA-435171;R-HSA-1222376"
R-HSA-8864260,"Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors",2,52,0.0038481462295567232,0.4606476879636936,0.6162802966785703,2,44,0.003962179198559208,9606,Homo sapiens,"TGFA","","R-HSA-8864999;R-HSA-8864989"
R-HSA-176407,"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase",1,21,0.0015540590542440613,0.4665170748231583,0.6162802966785703,2,3,2.70148581719946E-4,9606,Homo sapiens,"ANAPC5","","R-HSA-174224;R-HSA-174070"
R-HSA-190840,"Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",1,21,0.0015540590542440613,0.4665170748231583,0.6162802966785703,1,2,1.8009905447996397E-4,9606,Homo sapiens,"TUBB1","","R-HSA-190520"
R-HSA-76042,"RNA Polymerase II Transcription Initiation And Promoter Clearance",2,53,0.003922149041663583,0.4704363367413906,0.6162802966785703,7,9,8.104457451598379E-4,9606,Homo sapiens,"TAF15;ATP5C1","","R-HSA-75873;R-HSA-75861;R-HSA-75864;R-HSA-75866;R-HSA-75850;R-HSA-75869;R-HSA-75949"
R-HSA-3214858,"RMTs methylate histone arginines",2,53,0.003922149041663583,0.4704363367413906,0.6162802966785703,7,22,0.001981089599279604,9606,Homo sapiens,"PRMT6;HIST1H2AE","","R-HSA-5661126;R-HSA-5205820;R-HSA-5205867;R-HSA-5216234;R-HSA-5205798;R-HSA-5229203;R-HSA-5205824"
R-HSA-198933,"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",10,316,0.02338488862576778,0.4720273276234397,0.6162802966785703,10,43,0.0038721296713192257,9606,Homo sapiens,"KLRB1;KLRF1;SH2D1B;SLAMF7;KLRD1;HLA-F;CLEC2D;LILRA5;KLRG1;SIGLEC5","","R-HSA-5685606;R-HSA-199043;R-HSA-5685607;R-HSA-199169;R-HSA-5685605;R-HSA-199079;R-HSA-199062;R-HSA-5685603;R-HSA-198955;R-HSA-5685608"
R-HSA-948021,"Transport to the Golgi and subsequent modification",7,218,0.016132613039295494,0.4769036116798433,0.6162802966785703,20,60,0.005402971634398919,9606,Homo sapiens,"TMED10;SERPINA1;TUBB1;TGFA;TMED2;B4GALT6;FOLR1","","R-HSA-975919;R-HSA-6807877;R-HSA-6807875;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-6809006;R-HSA-5694527;R-HSA-5694428;R-HSA-204008;R-HSA-6809003;R-HSA-5694522;R-HSA-5694439;R-HSA-6809011;R-HSA-6809010;R-HSA-5694446;R-HSA-5694445;R-HSA-5694410;R-HSA-5694441;R-HSA-5694409"
R-HSA-5357801,"Programmed Cell Death",6,185,0.013690520239769112,0.47700702204419443,0.6162802966785703,10,135,0.012156686177397569,9606,Homo sapiens,"TFDP2;NMT2;GZMB;SFN;TJP2;LMNB1","","R-HSA-139906;R-HSA-264871;R-HSA-141367;R-HSA-139893;R-HSA-139899;R-HSA-351871;R-HSA-140217;R-HSA-4331327;R-HSA-4331324;R-HSA-140221"
R-HSA-157858,"Gap junction trafficking and regulation",2,54,0.003996151853770443,0.48011793046259366,0.6162802966785703,7,24,0.002161188653759568,9606,Homo sapiens,"DAB2;TUBB1","","R-HSA-196017;R-HSA-190519;R-HSA-196026;R-HSA-190520;R-HSA-191737;R-HSA-190877;R-HSA-190829"
R-HSA-437239,"Recycling pathway of L1",2,54,0.003996151853770443,0.48011793046259366,0.6162802966785703,3,14,0.0012606933813597478,9606,Homo sapiens,"DNM3;TUBB1","","R-HSA-555065;R-HSA-445077;R-HSA-445071"
R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",2,54,0.003996151853770443,0.48011793046259366,0.6162802966785703,1,19,0.0017109410175596578,9606,Homo sapiens,"NMT2","","R-HSA-2534087"
R-HSA-75153,"Apoptotic execution  phase",2,54,0.003996151853770443,0.48011793046259366,0.6162802966785703,2,54,0.004862674470959028,9606,Homo sapiens,"TJP2;LMNB1","","R-HSA-264871;R-HSA-351871"
R-HSA-163615,"PKA activation",1,22,0.0016280618663509214,0.4822552889954087,0.6162802966785703,2,3,2.70148581719946E-4,9606,Homo sapiens,"PRKACB","","R-HSA-111925;R-HSA-8951727"
R-HSA-2142700,"Synthesis of Lipoxins (LX)",1,22,0.0016280618663509214,0.4822552889954087,0.6162802966785703,2,5,4.5024763619990995E-4,9606,Homo sapiens,"ALOX5","","R-HSA-2161907;R-HSA-2161917"
R-HSA-190872,"Transport of connexons to the plasma membrane",1,22,0.0016280618663509214,0.4822552889954087,0.6162802966785703,1,3,2.70148581719946E-4,9606,Homo sapiens,"TUBB1","","R-HSA-190520"
R-HSA-113510,"E2F mediated regulation of DNA replication",1,22,0.0016280618663509214,0.4822552889954087,0.6162802966785703,1,4,3.6019810895992794E-4,9606,Homo sapiens,"TFDP2","","R-HSA-113643"
R-HSA-2028269,"Signaling by Hippo",1,22,0.0016280618663509214,0.4822552889954087,0.6162802966785703,3,30,0.0027014858171994596,9606,Homo sapiens,"TJP2","","R-HSA-2064406;R-HSA-2064421;R-HSA-2064418"
R-HSA-5654738,"Signaling by FGFR2",3,87,0.006438244653296826,0.48232133417500034,0.6162802966785703,5,46,0.004142278253039171,9606,Homo sapiens,"FGFBP2;HNRNPH1","","R-HSA-6803527;R-HSA-5656070;R-HSA-190260;R-HSA-6803838;R-HSA-6803836"
R-HSA-199418,"Negative regulation of the PI3K/AKT network",4,120,0.008880337452823208,0.4827164411735094,0.6162802966785703,1,10,9.004952723998199E-4,9606,Homo sapiens,"PDGFA;NRG1","","R-HSA-2316434"
R-HSA-2219528,"PI3K/AKT Signaling in Cancer",4,120,0.008880337452823208,0.4827164411735094,0.6162802966785703,1,21,0.0018910400720396217,9606,Homo sapiens,"PDGFA;NRG1","","R-HSA-2400009"
R-HSA-5620924,"Intraflagellar transport",2,55,0.004070154665877303,0.4896902728816299,0.6162802966785703,8,12,0.001080594326879784,9606,Homo sapiens,"TUBB1;HSPB11","","R-HSA-5624949;R-HSA-5617825;R-HSA-5625424;R-HSA-5625426;R-HSA-5625421;R-HSA-5617820;R-HSA-5625416;R-HSA-5624952"
R-HSA-3928665,"EPH-ephrin mediated repulsion of cells",2,55,0.004070154665877303,0.4896902728816299,0.6162802966785703,6,9,8.104457451598379E-4,9606,Homo sapiens,"YES1;MMP9","","R-HSA-4093327;R-HSA-3928607;R-HSA-3928604;R-HSA-3928642;R-HSA-3928657;R-HSA-3928628"
R-HSA-6791226,"Major pathway of rRNA processing in the nucleolus and cytosol",6,189,0.01398653148819655,0.4974688029160441,0.6162802966785703,4,7,6.303466906798739E-4,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;EXOSC1;RPS24","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791218"
R-HSA-174048,"APC/C:Cdc20 mediated degradation of Cyclin B",1,23,0.0017020646784577814,0.49753032737683134,0.6162802966785703,3,3,2.70148581719946E-4,9606,Homo sapiens,"ANAPC5","","R-HSA-174227;R-HSA-174120;R-HSA-174157"
R-HSA-163210,"Formation of ATP by chemiosmotic coupling",1,23,0.0017020646784577814,0.49753032737683134,0.6162802966785703,3,3,2.70148581719946E-4,9606,Homo sapiens,"ATP5C1","","R-HSA-164834;R-HSA-164832;R-HSA-164840"
R-HSA-73980,"RNA Polymerase III Transcription Termination",1,23,0.0017020646784577814,0.49753032737683134,0.6162802966785703,1,2,1.8009905447996397E-4,9606,Homo sapiens,"NFIB","","R-HSA-113454"
R-HSA-164378,"PKA activation in glucagon signalling",1,23,0.0017020646784577814,0.49753032737683134,0.6162802966785703,1,2,1.8009905447996397E-4,9606,Homo sapiens,"PRKACB","","R-HSA-111925"
R-HSA-1181150,"Signaling by NODAL",1,23,0.0017020646784577814,0.49753032737683134,0.6162802966785703,4,12,0.001080594326879784,9606,Homo sapiens,"SMAD4","","R-HSA-173488;R-HSA-1535903;R-HSA-1225919;R-HSA-170847"
R-HSA-4419969,"Depolymerisation of the Nuclear Lamina",1,23,0.0017020646784577814,0.49753032737683134,0.6162802966785703,2,6,5.40297163439892E-4,9606,Homo sapiens,"LMNB1","","R-HSA-5229194;R-HSA-5244669"
R-HSA-1912420,"Pre-NOTCH Processing in Golgi",1,23,0.0017020646784577814,0.49753032737683134,0.6162802966785703,2,8,7.203962179198559E-4,9606,Homo sapiens,"TMED2","","R-HSA-1912382;R-HSA-1912379"
R-HSA-8849932,"Synaptic adhesion-like molecules",1,23,0.0017020646784577814,0.49753032737683134,0.6162802966785703,1,8,7.203962179198559E-4,9606,Homo sapiens,"FLOT1","","R-HSA-8849908"
R-HSA-418038,"Nucleotide-like (purinergic) receptors",1,23,0.0017020646784577814,0.49753032737683134,0.6162802966785703,1,14,0.0012606933813597478,9606,Homo sapiens,"P2RY12","","R-HSA-417829"
R-HSA-2453902,"The canonical retinoid cycle in rods (twilight vision)",2,56,0.004144157477984163,0.4991513891769308,0.6162802966785703,1,25,0.0022512381809995496,9606,Homo sapiens,"DHRS9","","R-HSA-2454081"
R-HSA-452723,"Transcriptional regulation of pluripotent stem cells",2,57,0.0042181602900910236,0.5084995148706017,0.6162802966785703,5,35,0.0031517334533993696,9606,Homo sapiens,"SMAD4;TSC22D1","","R-HSA-452838;R-HSA-1112609;R-HSA-2972965;R-HSA-480204;R-HSA-452392"
R-HSA-389977,"Post-chaperonin tubulin folding pathway",1,24,0.0017760674905646415,0.5123557884062946,0.6162802966785703,6,9,8.104457451598379E-4,9606,Homo sapiens,"TUBB1","","R-HSA-389956;R-HSA-389974;R-HSA-389969;R-HSA-389955;R-HSA-389964;R-HSA-389976"
R-HSA-111931,"PKA-mediated phosphorylation of CREB",1,24,0.0017760674905646415,0.5123557884062946,0.6162802966785703,4,6,5.40297163439892E-4,9606,Homo sapiens,"PRKACB","","R-HSA-111925;R-HSA-111924;R-HSA-8951727;R-HSA-111919"
R-HSA-912631,"Regulation of signaling by CBL",1,24,0.0017760674905646415,0.5123557884062946,0.6162802966785703,3,7,6.303466906798739E-4,9606,Homo sapiens,"YES1","","R-HSA-879917;R-HSA-912629;R-HSA-912627"
R-HSA-429958,"mRNA decay by 3' to 5' exoribonuclease",1,24,0.0017760674905646415,0.5123557884062946,0.6162802966785703,1,3,2.70148581719946E-4,9606,Homo sapiens,"EXOSC1","","R-HSA-430028"
R-HSA-2142688,"Synthesis of 5-eicosatetraenoic acids",1,24,0.0017760674905646415,0.5123557884062946,0.6162802966785703,1,4,3.6019810895992794E-4,9606,Homo sapiens,"ALOX5","","R-HSA-265296"
R-HSA-392517,"Rap1 signalling",1,24,0.0017760674905646415,0.5123557884062946,0.6162802966785703,1,7,6.303466906798739E-4,9606,Homo sapiens,"PRKACB","","R-HSA-913996"
R-HSA-912446,"Meiotic recombination",2,58,0.004292163102197884,0.5177330852056538,0.6162802966785703,2,8,7.203962179198559E-4,9606,Homo sapiens,"HIST1H2AE;MLH3","","R-HSA-912429;R-HSA-1214188"
R-HSA-2514856,"The phototransduction cascade",2,58,0.004292163102197884,0.5177330852056538,0.6162802966785703,1,27,0.002431337235479514,9606,Homo sapiens,"NMT2","","R-HSA-2534087"
R-HSA-2565942,"Regulation of PLK1 Activity at G2/M Transition",3,92,0.0068082587138311255,0.5192926559124318,0.6162802966785703,4,12,0.001080594326879784,9606,Homo sapiens,"OFD1;CEP76;CEP78","","R-HSA-3000319;R-HSA-2574845;R-HSA-3000310;R-HSA-2574840"
R-HSA-1500620,"Meiosis",3,92,0.0068082587138311255,0.5192926559124318,0.6162802966785703,3,14,0.0012606933813597478,9606,Homo sapiens,"HIST1H2AE;MLH3;LMNB1","","R-HSA-912429;R-HSA-912408;R-HSA-1214188"
R-HSA-418594,"G alpha (i) signalling events",10,329,0.02434692518315696,0.5227219092373762,0.6162802966785703,3,10,9.004952723998199E-4,9606,Homo sapiens,"P2RY12;HCAR3;ANXA1;CXCL8;CCL5;FPR2;S1PR5;CXCL5;GPR18","","R-HSA-749454;R-HSA-749456;R-HSA-380073"
R-HSA-199991,"Membrane Trafficking",20,667,0.04935987567527566,0.5266585776550731,0.6162802966785703,70,218,0.019630796938316073,9606,Homo sapiens,"DENND2D;HIP1;TMED10;SERPINA1;RHOBTB3;TGFA;RAB27B;STON2;ADRB2;DNM3;GGA1;GOLGA4;DAB2;VPS53;TUBB1;REPS2;TMED2;SFN;FOLR1","","R-HSA-8868230;R-HSA-5694418;R-HSA-5694417;R-HSA-5694428;R-HSA-1445149;R-HSA-8868236;R-HSA-8876191;R-HSA-2316347;R-HSA-5694410;R-HSA-8871194;R-HSA-8871193;R-HSA-5694409;R-HSA-190877;R-HSA-6807877;R-HSA-6807875;R-HSA-6814671;R-HSA-6814670;R-HSA-8867756;R-HSA-8868651;R-HSA-8867754;R-HSA-8868648;R-HSA-5694439;R-HSA-8868661;R-HSA-8868660;R-HSA-196017;R-HSA-6814675;R-HSA-8868659;R-HSA-8868658;R-HSA-6814674;R-HSA-190519;R-HSA-5694446;R-HSA-196026;R-HSA-8869438;R-HSA-190520;R-HSA-5694445;R-HSA-6814682;R-HSA-5694441;R-HSA-6811431;R-HSA-8849350;R-HSA-6811427;R-HSA-6811426;R-HSA-203973;R-HSA-6809006;R-HSA-8854222;R-HSA-6809003;R-HSA-8849353;R-HSA-6809011;R-HSA-6809010;R-HSA-8866269;R-HSA-8868071;R-HSA-8863463;R-HSA-8866279;R-HSA-8863471;R-HSA-8863727;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-6814091;R-HSA-8866283;R-HSA-8863723;R-HSA-8863721;R-HSA-8868072;R-HSA-190829;R-HSA-1454689;R-HSA-8863472;R-HSA-6811423;R-HSA-191737;R-HSA-8877308;R-HSA-6811418;R-HSA-6811417"
R-HSA-1362277,"Transcription of E2F targets under negative control by DREAM complex",1,25,0.0018500703026715015,0.526744872248287,0.6162802966785703,12,12,0.001080594326879784,9606,Homo sapiens,"TFDP2","","R-HSA-8964475;R-HSA-8964492;R-HSA-8964525;R-HSA-8961665;R-HSA-8964465;R-HSA-8964513;R-HSA-8964482;R-HSA-8964498;R-HSA-8964531;R-HSA-8961619;R-HSA-188345;R-HSA-8964471"
R-HSA-392170,"ADP signalling through P2Y purinoceptor 12",1,25,0.0018500703026715015,0.526744872248287,0.6162802966785703,4,4,3.6019810895992794E-4,9606,Homo sapiens,"P2RY12","","R-HSA-417829;R-HSA-392195;R-HSA-392187;R-HSA-392202"
R-HSA-179409,"APC-Cdc20 mediated degradation of Nek2A",1,25,0.0018500703026715015,0.526744872248287,0.6162802966785703,3,3,2.70148581719946E-4,9606,Homo sapiens,"ANAPC5","","R-HSA-179410;R-HSA-179417;R-HSA-179421"
R-HSA-5668599,"RHO GTPases Activate NADPH Oxidases",1,25,0.0018500703026715015,0.526744872248287,0.6162802966785703,4,9,8.104457451598379E-4,9606,Homo sapiens,"NCF4","","R-HSA-5668629;R-HSA-5218827;R-HSA-5218841;R-HSA-5668605"
R-HSA-1482922,"Acyl chain remodelling of PI",1,25,0.0018500703026715015,0.526744872248287,0.6162802966785703,1,6,5.40297163439892E-4,9606,Homo sapiens,"PLBD1","","R-HSA-1482825"
R-HSA-445144,"Signal transduction by L1",1,25,0.0018500703026715015,0.526744872248287,0.6162802966785703,1,11,9.90544799639802E-4,9606,Homo sapiens,"NCAM1","","R-HSA-374681"
R-HSA-1236394,"Signaling by ERBB4",2,60,0.004440168726411604,0.5358512387094942,0.6162802966785703,13,38,0.0034218820351193157,9606,Homo sapiens,"NRG1","","R-HSA-1250353;R-HSA-1250357;R-HSA-1251992;R-HSA-1250370;R-HSA-1250372;R-HSA-1977958;R-HSA-1250315;R-HSA-1977959;R-HSA-1250383;R-HSA-1236398;R-HSA-1250380;R-HSA-1250348;R-HSA-1250220"
R-HSA-9007101,"Rab regulation of trafficking",4,129,0.009546362761784949,0.5388819048006195,0.6162802966785703,3,35,0.0031517334533993696,9606,Homo sapiens,"DENND2D;GGA1;RAB27B","","R-HSA-8876191;R-HSA-8854222;R-HSA-8877308"
R-HSA-389513,"CTLA4 inhibitory signaling",1,26,0.0019240731147783616,0.540710392429499,0.6162802966785703,2,5,4.5024763619990995E-4,9606,Homo sapiens,"YES1","","R-HSA-388833;R-HSA-388829"
R-HSA-190241,"FGFR2 ligand binding and activation",1,26,0.0019240731147783616,0.540710392429499,0.6162802966785703,2,5,4.5024763619990995E-4,9606,Homo sapiens,"FGFBP2","","R-HSA-5656070;R-HSA-190260"
R-HSA-189085,"Digestion of dietary carbohydrate",1,26,0.0019240731147783616,0.540710392429499,0.6162802966785703,2,13,0.0011706438541197659,9606,Homo sapiens,"MGAM","","R-HSA-189102;R-HSA-191116"
R-HSA-1480926,"O2/CO2 exchange in erythrocytes",1,26,0.0019240731147783616,0.540710392429499,0.6162802966785703,2,13,0.0011706438541197659,9606,Homo sapiens,"CA4","","R-HSA-1237059;R-HSA-1237047"
R-HSA-1237044,"Erythrocytes take up carbon dioxide and release oxygen",1,26,0.0019240731147783616,0.540710392429499,0.6162802966785703,1,7,6.303466906798739E-4,9606,Homo sapiens,"CA4","","R-HSA-1237047"
R-HSA-210991,"Basigin interactions",1,26,0.0019240731147783616,0.540710392429499,0.6162802966785703,1,10,9.004952723998199E-4,9606,Homo sapiens,"ATP1B1","","R-HSA-375133"
R-HSA-168142,"Toll Like Receptor 10 (TLR10) Cascade",3,95,0.007030267150151706,0.5407785509166225,0.6162802966785703,13,58,0.005222872579918956,9606,Homo sapiens,"S100A12;TLR10;TLR5","","R-HSA-975852;R-HSA-975853;R-HSA-168166;R-HSA-975880;R-HSA-975878;R-HSA-975879;R-HSA-975874;R-HSA-975873;R-HSA-168947;R-HSA-975866;R-HSA-975865;R-HSA-975861;R-HSA-975857"
R-HSA-168176,"Toll Like Receptor 5 (TLR5) Cascade",3,95,0.007030267150151706,0.5407785509166225,0.6162802966785703,13,58,0.005222872579918956,9606,Homo sapiens,"S100A12;TLR10;TLR5","","R-HSA-975852;R-HSA-975853;R-HSA-168166;R-HSA-975880;R-HSA-975878;R-HSA-975879;R-HSA-975874;R-HSA-975873;R-HSA-975866;R-HSA-975865;R-HSA-975861;R-HSA-188025;R-HSA-975857"
R-HSA-975871,"MyD88 cascade initiated on plasma membrane",3,95,0.007030267150151706,0.5407785509166225,0.6162802966785703,12,57,0.005132823052678973,9606,Homo sapiens,"S100A12;TLR10;TLR5","","R-HSA-975852;R-HSA-975853;R-HSA-975866;R-HSA-168166;R-HSA-975880;R-HSA-975865;R-HSA-975878;R-HSA-975879;R-HSA-975861;R-HSA-975874;R-HSA-975857;R-HSA-975873"
R-HSA-2559583,"Cellular Senescence",6,198,0.014652556797158291,0.5424318699517506,0.6162802966785703,24,89,0.008014407924358397,9606,Homo sapiens,"CXCL8;TFDP2;HIST1H2AE;ANAPC5;LMNB1","","R-HSA-3790137;R-HSA-3240787;R-HSA-3209109;R-HSA-3857308;R-HSA-3790130;R-HSA-3240765;R-HSA-3788725;R-HSA-4647594;R-HSA-3788724;R-HSA-3240766;R-HSA-3788745;R-HSA-3229089;R-HSA-3222593;R-HSA-3223200;R-HSA-3788748;R-HSA-3785711;R-HSA-3240295;R-HSA-3209096;R-HSA-3240777;R-HSA-3788705;R-HSA-3788708;R-HSA-3240783;R-HSA-3240782;R-HSA-3229102"
R-HSA-3000171,"Non-integrin membrane-ECM interactions",2,61,0.004514171538518463,0.544733601436381,0.6162802966785703,2,22,0.001981089599279604,9606,Homo sapiens,"PDGFA;THBS1","","R-HSA-2681675;R-HSA-2396337"
R-HSA-5673001,"RAF/MAP kinase cascade",8,267,0.019758750832531636,0.545971866086842,0.6162802966785703,7,39,0.0035119315623592974,9606,Homo sapiens,"DUSP5;SPRED1;IL2RB;PDGFA;NRG1;NCAM1","","R-HSA-5658438;R-HSA-5658231;R-HSA-5672965;R-HSA-5658435;R-HSA-5658430;R-HSA-5675373;R-HSA-5658424"
R-HSA-1221632,"Meiotic synapsis",2,62,0.0045881743506253235,0.5534969496134027,0.6162802966785703,1,6,5.40297163439892E-4,9606,Homo sapiens,"HIST1H2AE;LMNB1","","R-HSA-912408"
R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",5,166,0.01228446680973877,0.5540297612059899,0.6162802966785703,5,66,0.005943268797838811,9606,Homo sapiens,"SLC22A4;NET1;SLC11A1","","R-HSA-549241;R-HSA-435171;R-HSA-549297;R-HSA-443997;R-HSA-444120"
R-HSA-1296059,"G protein gated Potassium channels",1,27,0.0019980759268852216,0.55426478713603,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"KCNJ15","","R-HSA-1013020"
R-HSA-997272,"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits",1,27,0.0019980759268852216,0.55426478713603,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"KCNJ15","","R-HSA-1013020"
R-HSA-1296041,"Activation of G protein gated Potassium channels",1,27,0.0019980759268852216,0.55426478713603,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"KCNJ15","","R-HSA-1013020"
R-HSA-204174,"Regulation of pyruvate dehydrogenase (PDH) complex",1,27,0.0019980759268852216,0.55426478713603,0.6162802966785703,1,2,1.8009905447996397E-4,9606,Homo sapiens,"PDK4","","R-HSA-203946"
R-HSA-5627123,"RHO GTPases activate PAKs",1,27,0.0019980759268852216,0.55426478713603,0.6162802966785703,3,15,0.0013507429085997298,9606,Homo sapiens,"MYLK","","R-HSA-445797;R-HSA-5668978;R-HSA-5668984"
R-HSA-5652084,"Fructose metabolism",1,27,0.0019980759268852216,0.55426478713603,0.6162802966785703,1,7,6.303466906798739E-4,9606,Homo sapiens,"ALDH1A1","","R-HSA-6813749"
R-HSA-8949215,"Mitochondrial calcium ion transport",1,27,0.0019980759268852216,0.55426478713603,0.6162802966785703,1,10,9.004952723998199E-4,9606,Homo sapiens,"YME1L1","","R-HSA-8949668"
R-HSA-175474,"Assembly Of The HIV Virion",1,27,0.0019980759268852216,0.55426478713603,0.6162802966785703,1,16,0.0014407924358397117,9606,Homo sapiens,"NMT2","","R-HSA-184392"
R-HSA-447115,"Interleukin-12 family signaling",3,97,0.007178272774365426,0.5547921765243787,0.6162802966785703,2,114,0.010265646105357946,9606,Homo sapiens,"HNRNPH1;LMNB1","","R-HSA-8950681;R-HSA-8950415"
R-HSA-5358351,"Signaling by Hedgehog",5,167,0.012358469621845631,0.5593316623356024,0.6162802966785703,19,82,0.0073840612336785235,9606,Homo sapiens,"OFD1;PTCH1;TUBB1;PRKACB","","R-HSA-5610741;R-HSA-5610717;R-HSA-5610749;R-HSA-5632668;R-HSA-5612508;R-HSA-5612510;R-HSA-5635865;R-HSA-5632677;R-HSA-5632646;R-HSA-5610720;R-HSA-5632653;R-HSA-5610733;R-HSA-5632652;R-HSA-5610767;R-HSA-5610766;R-HSA-5632649;R-HSA-5632648;R-HSA-5635848;R-HSA-5610763"
R-HSA-8935690,"Digestion",2,63,0.004662177162732184,0.5621405726036961,0.6162802966785703,3,24,0.002161188653759568,9606,Homo sapiens,"MGAM;PLBD1","","R-HSA-189102;R-HSA-8936214;R-HSA-191116"
R-HSA-5173105,"O-linked glycosylation",4,133,0.009842374010212387,0.5628390325328338,0.6162802966785703,4,26,0.0023412877082395317,9606,Homo sapiens,"ADAMTS1;B3GNT5;B4GALT6;THBS1","","R-HSA-5173005;R-HSA-5173192;R-HSA-914010;R-HSA-1964501"
R-HSA-2187338,"Visual phototransduction",5,168,0.01243247243395249,0.5646021409274962,0.6162802966785703,3,90,0.00810445745159838,9606,Homo sapiens,"DHRS9;AKR1C3;NMT2","","R-HSA-2534087;R-HSA-2454081;R-HSA-2855252"
R-HSA-389957,"Prefoldin mediated transfer of substrate  to CCT/TriC",1,28,0.0020720787389920817,0.5674201301816106,0.6162802966785703,2,2,1.8009905447996397E-4,9606,Homo sapiens,"TUBB1","","R-HSA-389970;R-HSA-389980"
R-HSA-2173788,"Downregulation of TGF-beta receptor signaling",1,28,0.0020720787389920817,0.5674201301816106,0.6162802966785703,17,28,0.0025213867627194957,9606,Homo sapiens,"SMAD7","","R-HSA-2176417;R-HSA-178178;R-HSA-2176416;R-HSA-178208;R-HSA-2128994;R-HSA-2167876;R-HSA-178215;R-HSA-178218;R-HSA-173483;R-HSA-173512;R-HSA-2167917;R-HSA-178189;R-HSA-2167924;R-HSA-2169046;R-HSA-2179291;R-HSA-2169050;R-HSA-2179293"
R-HSA-1810476,"RIP-mediated NFkB activation via ZBP1",1,28,0.0020720787389920817,0.5674201301816106,0.6162802966785703,1,4,3.6019810895992794E-4,9606,Homo sapiens,"S100A12","","R-HSA-168166"
R-HSA-912694,"Regulation of IFNA signaling",1,28,0.0020720787389920817,0.5674201301816106,0.6162802966785703,1,5,4.5024763619990995E-4,9606,Homo sapiens,"SOCS3","","R-HSA-912680"
