Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-75953,"RNA Polymerase II Transcription Initiation",2,51,0.003774143417449863,0.49243229439984915,0.6391953838996118,3,3,2.70148581719946E-4,9606,Homo sapiens,"TAF15;ATP5C1","","R-HSA-75861;R-HSA-75864;R-HSA-75866"
R-HSA-73776,"RNA Polymerase II Promoter Escape",2,51,0.003774143417449863,0.49243229439984915,0.6391953838996118,3,5,4.5024763619990995E-4,9606,Homo sapiens,"TAF15;ATP5C1","","R-HSA-75873;R-HSA-75850;R-HSA-75869"
R-HSA-167162,"RNA Polymerase II HIV Promoter Escape",2,51,0.003774143417449863,0.49243229439984915,0.6391953838996118,4,7,6.303466906798739E-4,9606,Homo sapiens,"TAF15;ATP5C1","","R-HSA-167474;R-HSA-167136;R-HSA-167121;R-HSA-167113"
R-HSA-3928662,"EPHB-mediated forward signaling",2,51,0.003774143417449863,0.49243229439984915,0.6391953838996118,7,26,0.0023412877082395317,9606,Homo sapiens,"YES1;LIMK2","","R-HSA-3928623;R-HSA-4093336;R-HSA-3928627;R-HSA-3928577;R-HSA-3928608;R-HSA-3928583;R-HSA-3928645"
R-HSA-549132,"Organic cation/anion/zwitterion transport",2,51,0.003774143417449863,0.49243229439984915,0.6391953838996118,2,12,0.001080594326879784,9606,Homo sapiens,"SLC22A4","","R-HSA-549241;R-HSA-549297"
R-HSA-376176,"Signaling by ROBO receptors",8,235,0.017390660845112114,0.4932303924343564,0.6391953838996118,3,60,0.005402971634398919,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;PRKACB;GSPT1;RPS24","","R-HSA-9014652;R-HSA-9010641;R-HSA-9014610"
R-HSA-176407,"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase",1,21,0.0015540590542440613,0.49399428797266476,0.6391953838996118,2,3,2.70148581719946E-4,9606,Homo sapiens,"ANAPC5","","R-HSA-174224;R-HSA-174070"
R-HSA-190840,"Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane",1,21,0.0015540590542440613,0.49399428797266476,0.6391953838996118,1,2,1.8009905447996397E-4,9606,Homo sapiens,"TUBB1","","R-HSA-190520"
R-HSA-380287,"Centrosome maturation",3,82,0.006068230592762525,0.49649888798382524,0.6391953838996118,6,6,5.40297163439892E-4,9606,Homo sapiens,"OFD1;CEP76;CEP78","","R-HSA-380311;R-HSA-380455;R-HSA-380294;R-HSA-380272;R-HSA-380303;R-HSA-380283"
R-HSA-199991,"Membrane Trafficking",22,667,0.04935987567527566,0.49722849223398446,0.6391953838996118,72,218,0.019630796938316073,9606,Homo sapiens,"DENND2D;HIP1;TMED10;SERPINA1;RHOBTB3;TGFA;RAB27B;STON2;ADRB2;F5;DNM3;GGA1;GOLGA4;DAB2;VPS53;TUBB1;AKT3;REPS2;TMED2;SFN;FOLR1","","R-HSA-8868230;R-HSA-5694418;R-HSA-5694417;R-HSA-5694431;R-HSA-5694428;R-HSA-8868236;R-HSA-1445149;R-HSA-8876191;R-HSA-2316347;R-HSA-5694410;R-HSA-8871194;R-HSA-8871193;R-HSA-5694409;R-HSA-190877;R-HSA-6807877;R-HSA-6807875;R-HSA-6814671;R-HSA-6814670;R-HSA-8867756;R-HSA-8868651;R-HSA-8867754;R-HSA-8868648;R-HSA-5694439;R-HSA-8868661;R-HSA-8868660;R-HSA-196017;R-HSA-6814675;R-HSA-8868659;R-HSA-8868658;R-HSA-190519;R-HSA-6814674;R-HSA-5694446;R-HSA-196026;R-HSA-8869438;R-HSA-190520;R-HSA-5694445;R-HSA-6814682;R-HSA-5694441;R-HSA-6811431;R-HSA-8849350;R-HSA-6811427;R-HSA-6811426;R-HSA-203973;R-HSA-6809006;R-HSA-8854222;R-HSA-6809003;R-HSA-8849353;R-HSA-8933446;R-HSA-6809011;R-HSA-6809010;R-HSA-8866269;R-HSA-8868071;R-HSA-8863463;R-HSA-8866279;R-HSA-8863727;R-HSA-8863471;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-6814091;R-HSA-8863723;R-HSA-8866283;R-HSA-8863721;R-HSA-8868072;R-HSA-190829;R-HSA-1454689;R-HSA-8863472;R-HSA-6811423;R-HSA-8877308;R-HSA-191737;R-HSA-6811418;R-HSA-6811417"
R-HSA-1638074,"Keratan sulfate/keratin metabolism",2,52,0.0038481462295567232,0.5026470350668322,0.6391953838996118,4,15,0.0013507429085997298,9606,Homo sapiens,"B4GALT6;CHST2","","R-HSA-2046222;R-HSA-2046298;R-HSA-2025723;R-HSA-2046265"
R-HSA-392451,"G beta:gamma signalling through PI3Kgamma",2,52,0.0038481462295567232,0.5026470350668322,0.6391953838996118,1,4,3.6019810895992794E-4,9606,Homo sapiens,"AKT3;IL2RB","","R-HSA-198284"
R-HSA-1222556,"ROS, RNS production in phagocytes",2,52,0.0038481462295567232,0.5026470350668322,0.6391953838996118,2,13,0.0011706438541197659,9606,Homo sapiens,"SLC11A1;NCF4","","R-HSA-435171;R-HSA-1222376"
R-HSA-8864260,"Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors",2,52,0.0038481462295567232,0.5026470350668322,0.6391953838996118,2,44,0.003962179198559208,9606,Homo sapiens,"TGFA","","R-HSA-8864999;R-HSA-8864989"
R-HSA-166016,"Toll Like Receptor 4 (TLR4) Cascade",5,145,0.01073040775549471,0.5060744237851741,0.6391953838996118,19,94,0.008464655560558308,9606,Homo sapiens,"DNM3;S100A12;IRAK3;TLR10;PTPN4","","R-HSA-166082;R-HSA-168166;R-HSA-2201316;R-HSA-166119;R-HSA-166091;R-HSA-2201322;R-HSA-166286;R-HSA-2201293;R-HSA-937059;R-HSA-166284;R-HSA-937022;R-HSA-2559414;R-HSA-2262775;R-HSA-166362;R-HSA-937079;R-HSA-166363;R-HSA-166072;R-HSA-2262777;R-HSA-2201341"
R-HSA-163615,"PKA activation",1,22,0.0016280618663509214,0.5101579106650037,0.6391953838996118,2,3,2.70148581719946E-4,9606,Homo sapiens,"PRKACB","","R-HSA-111925;R-HSA-8951727"
R-HSA-2142700,"Synthesis of Lipoxins (LX)",1,22,0.0016280618663509214,0.5101579106650037,0.6391953838996118,2,5,4.5024763619990995E-4,9606,Homo sapiens,"ALOX5","","R-HSA-2161907;R-HSA-2161917"
R-HSA-190872,"Transport of connexons to the plasma membrane",1,22,0.0016280618663509214,0.5101579106650037,0.6391953838996118,1,3,2.70148581719946E-4,9606,Homo sapiens,"TUBB1","","R-HSA-190520"
R-HSA-113510,"E2F mediated regulation of DNA replication",1,22,0.0016280618663509214,0.5101579106650037,0.6391953838996118,1,4,3.6019810895992794E-4,9606,Homo sapiens,"TFDP2","","R-HSA-113643"
R-HSA-2028269,"Signaling by Hippo",1,22,0.0016280618663509214,0.5101579106650037,0.6391953838996118,3,30,0.0027014858171994596,9606,Homo sapiens,"TJP2","","R-HSA-2064406;R-HSA-2064421;R-HSA-2064418"
R-HSA-1989781,"PPARA activates gene expression",6,177,0.01309849774291423,0.5120437442454802,0.6391953838996118,6,42,0.0037820801440792435,9606,Homo sapiens,"MED13;ABCB1;ACSL1;THRAP3;RORA","","R-HSA-560473;R-HSA-1368065;R-HSA-1801587;R-HSA-1989778;R-HSA-1989762;R-HSA-560517"
R-HSA-76042,"RNA Polymerase II Transcription Initiation And Promoter Clearance",2,53,0.003922149041663583,0.5127282555634263,0.6391953838996118,7,9,8.104457451598379E-4,9606,Homo sapiens,"TAF15;ATP5C1","","R-HSA-75873;R-HSA-75861;R-HSA-75864;R-HSA-75866;R-HSA-75850;R-HSA-75869;R-HSA-75949"
R-HSA-3214858,"RMTs methylate histone arginines",2,53,0.003922149041663583,0.5127282555634263,0.6391953838996118,7,22,0.001981089599279604,9606,Homo sapiens,"PRMT6;HIST1H2AE","","R-HSA-5661126;R-HSA-5205820;R-HSA-5205867;R-HSA-5216234;R-HSA-5205798;R-HSA-5229203;R-HSA-5205824"
R-HSA-157858,"Gap junction trafficking and regulation",2,54,0.003996151853770443,0.5226740670953441,0.6391953838996118,7,24,0.002161188653759568,9606,Homo sapiens,"DAB2;TUBB1","","R-HSA-196017;R-HSA-190519;R-HSA-196026;R-HSA-190520;R-HSA-191737;R-HSA-190877;R-HSA-190829"
R-HSA-437239,"Recycling pathway of L1",2,54,0.003996151853770443,0.5226740670953441,0.6391953838996118,3,14,0.0012606933813597478,9606,Homo sapiens,"DNM3;TUBB1","","R-HSA-555065;R-HSA-445077;R-HSA-445071"
R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",2,54,0.003996151853770443,0.5226740670953441,0.6391953838996118,1,19,0.0017109410175596578,9606,Homo sapiens,"NMT2","","R-HSA-2534087"
R-HSA-75153,"Apoptotic execution  phase",2,54,0.003996151853770443,0.5226740670953441,0.6391953838996118,2,54,0.004862674470959028,9606,Homo sapiens,"TJP2;LMNB1","","R-HSA-264871;R-HSA-351871"
R-HSA-174048,"APC/C:Cdc20 mediated degradation of Cyclin B",1,23,0.0017020646784577814,0.5258063508904641,0.6391953838996118,3,3,2.70148581719946E-4,9606,Homo sapiens,"ANAPC5","","R-HSA-174227;R-HSA-174120;R-HSA-174157"
R-HSA-163210,"Formation of ATP by chemiosmotic coupling",1,23,0.0017020646784577814,0.5258063508904641,0.6391953838996118,3,3,2.70148581719946E-4,9606,Homo sapiens,"ATP5C1","","R-HSA-164834;R-HSA-164832;R-HSA-164840"
R-HSA-164378,"PKA activation in glucagon signalling",1,23,0.0017020646784577814,0.5258063508904641,0.6391953838996118,1,2,1.8009905447996397E-4,9606,Homo sapiens,"PRKACB","","R-HSA-111925"
R-HSA-73980,"RNA Polymerase III Transcription Termination",1,23,0.0017020646784577814,0.5258063508904641,0.6391953838996118,1,2,1.8009905447996397E-4,9606,Homo sapiens,"NFIB","","R-HSA-113454"
R-HSA-1181150,"Signaling by NODAL",1,23,0.0017020646784577814,0.5258063508904641,0.6391953838996118,4,12,0.001080594326879784,9606,Homo sapiens,"SMAD4","","R-HSA-173488;R-HSA-1535903;R-HSA-1225919;R-HSA-170847"
R-HSA-4419969,"Depolymerisation of the Nuclear Lamina",1,23,0.0017020646784577814,0.5258063508904641,0.6391953838996118,2,6,5.40297163439892E-4,9606,Homo sapiens,"LMNB1","","R-HSA-5229194;R-HSA-5244669"
R-HSA-1912420,"Pre-NOTCH Processing in Golgi",1,23,0.0017020646784577814,0.5258063508904641,0.6391953838996118,2,8,7.203962179198559E-4,9606,Homo sapiens,"TMED2","","R-HSA-1912382;R-HSA-1912379"
R-HSA-5627117,"RHO GTPases Activate ROCKs",1,23,0.0017020646784577814,0.5258063508904641,0.6391953838996118,1,5,4.5024763619990995E-4,9606,Homo sapiens,"LIMK2","","R-HSA-419087"
R-HSA-8849932,"Synaptic adhesion-like molecules",1,23,0.0017020646784577814,0.5258063508904641,0.6391953838996118,1,8,7.203962179198559E-4,9606,Homo sapiens,"FLOT1","","R-HSA-8849908"
R-HSA-418038,"Nucleotide-like (purinergic) receptors",1,23,0.0017020646784577814,0.5258063508904641,0.6391953838996118,1,14,0.0012606933813597478,9606,Homo sapiens,"P2RY12","","R-HSA-417829"
R-HSA-400206,"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)",6,180,0.01332050617923481,0.5282875884306716,0.6391953838996118,6,45,0.00405222872579919,9606,Homo sapiens,"MED13;ABCB1;ACSL1;THRAP3;RORA","","R-HSA-560473;R-HSA-1368065;R-HSA-1801587;R-HSA-1989778;R-HSA-1989762;R-HSA-560517"
R-HSA-418346,"Platelet homeostasis",4,118,0.008732331828609488,0.5323040083083516,0.6391953838996118,4,30,0.0027014858171994596,9606,Homo sapiens,"GUCY1A3;GUCY1B3;PDE5A;MRVI1","","R-HSA-392143;R-HSA-418442;R-HSA-392152;R-HSA-418456"
R-HSA-5620924,"Intraflagellar transport",2,55,0.004070154665877303,0.5324828363481725,0.6391953838996118,8,12,0.001080594326879784,9606,Homo sapiens,"TUBB1;HSPB11","","R-HSA-5624949;R-HSA-5617825;R-HSA-5625424;R-HSA-5625426;R-HSA-5625421;R-HSA-5617820;R-HSA-5625416;R-HSA-5624952"
R-HSA-3928665,"EPH-ephrin mediated repulsion of cells",2,55,0.004070154665877303,0.5324828363481725,0.6391953838996118,6,9,8.104457451598379E-4,9606,Homo sapiens,"YES1;MMP9","","R-HSA-4093327;R-HSA-3928607;R-HSA-3928604;R-HSA-3928642;R-HSA-3928657;R-HSA-3928628"
R-HSA-5654738,"Signaling by FGFR2",3,87,0.006438244653296826,0.5359162754990692,0.6391953838996118,5,46,0.004142278253039171,9606,Homo sapiens,"FGFBP2;HNRNPH1","","R-HSA-6803527;R-HSA-5656070;R-HSA-190260;R-HSA-6803838;R-HSA-6803836"
R-HSA-389977,"Post-chaperonin tubulin folding pathway",1,24,0.0017760674905646415,0.5409559926610504,0.6391953838996118,6,9,8.104457451598379E-4,9606,Homo sapiens,"TUBB1","","R-HSA-389956;R-HSA-389974;R-HSA-389969;R-HSA-389955;R-HSA-389964;R-HSA-389976"
R-HSA-111931,"PKA-mediated phosphorylation of CREB",1,24,0.0017760674905646415,0.5409559926610504,0.6391953838996118,4,6,5.40297163439892E-4,9606,Homo sapiens,"PRKACB","","R-HSA-111925;R-HSA-111924;R-HSA-8951727;R-HSA-111919"
R-HSA-912631,"Regulation of signaling by CBL",1,24,0.0017760674905646415,0.5409559926610504,0.6391953838996118,3,7,6.303466906798739E-4,9606,Homo sapiens,"YES1","","R-HSA-879917;R-HSA-912629;R-HSA-912627"
R-HSA-429958,"mRNA decay by 3' to 5' exoribonuclease",1,24,0.0017760674905646415,0.5409559926610504,0.6391953838996118,1,3,2.70148581719946E-4,9606,Homo sapiens,"EXOSC1","","R-HSA-430028"
R-HSA-2142688,"Synthesis of 5-eicosatetraenoic acids",1,24,0.0017760674905646415,0.5409559926610504,0.6391953838996118,1,4,3.6019810895992794E-4,9606,Homo sapiens,"ALOX5","","R-HSA-265296"
R-HSA-392517,"Rap1 signalling",1,24,0.0017760674905646415,0.5409559926610504,0.6391953838996118,1,7,6.303466906798739E-4,9606,Homo sapiens,"PRKACB","","R-HSA-913996"
R-HSA-2453902,"The canonical retinoid cycle in rods (twilight vision)",2,56,0.004144157477984163,0.5421531711780764,0.6391953838996118,1,25,0.0022512381809995496,9606,Homo sapiens,"DHRS9","","R-HSA-2454081"
R-HSA-500792,"GPCR ligand binding",19,592,0.043809664767261156,0.5500249039966569,0.6391953838996118,18,170,0.01530841963079694,9606,Homo sapiens,"P2RY12;ANXA1;CXCL8;PTCH1;F2R;ADM;AVPR1A;ADRB2;FPR2;CXCL5;HCAR3;CCL5;XCL1;S1PR5;GPR18;PTGDR","","R-HSA-373061;R-HSA-391940;R-HSA-445124;R-HSA-419428;R-HSA-417829;R-HSA-517536;R-HSA-3296309;R-HSA-391913;R-HSA-374251;R-HSA-420214;R-HSA-373813;R-HSA-388468;R-HSA-389463;R-HSA-390674;R-HSA-391935;R-HSA-373791;R-HSA-444476;R-HSA-373339"
R-HSA-397795,"G-protein beta:gamma signalling",2,57,0.0042181602900910236,0.5516839069558753,0.6391953838996118,1,6,5.40297163439892E-4,9606,Homo sapiens,"AKT3;IL2RB","","R-HSA-198284"
R-HSA-452723,"Transcriptional regulation of pluripotent stem cells",2,57,0.0042181602900910236,0.5516839069558753,0.6391953838996118,5,35,0.0031517334533993696,9606,Homo sapiens,"SMAD4;TSC22D1","","R-HSA-452838;R-HSA-1112609;R-HSA-2972965;R-HSA-480204;R-HSA-452392"
R-HSA-1362277,"Transcription of E2F targets under negative control by DREAM complex",1,25,0.0018500703026715015,0.5556227000957662,0.6391953838996118,12,12,0.001080594326879784,9606,Homo sapiens,"TFDP2","","R-HSA-8964475;R-HSA-8964492;R-HSA-8964525;R-HSA-8961665;R-HSA-8964465;R-HSA-8964513;R-HSA-8964482;R-HSA-8964498;R-HSA-8964531;R-HSA-8961619;R-HSA-188345;R-HSA-8964471"
R-HSA-392170,"ADP signalling through P2Y purinoceptor 12",1,25,0.0018500703026715015,0.5556227000957662,0.6391953838996118,4,4,3.6019810895992794E-4,9606,Homo sapiens,"P2RY12","","R-HSA-417829;R-HSA-392195;R-HSA-392187;R-HSA-392202"
R-HSA-179409,"APC-Cdc20 mediated degradation of Nek2A",1,25,0.0018500703026715015,0.5556227000957662,0.6391953838996118,3,3,2.70148581719946E-4,9606,Homo sapiens,"ANAPC5","","R-HSA-179410;R-HSA-179417;R-HSA-179421"
R-HSA-5668599,"RHO GTPases Activate NADPH Oxidases",1,25,0.0018500703026715015,0.5556227000957662,0.6391953838996118,4,9,8.104457451598379E-4,9606,Homo sapiens,"NCF4","","R-HSA-5668629;R-HSA-5218827;R-HSA-5218841;R-HSA-5668605"
R-HSA-445144,"Signal transduction by L1",1,25,0.0018500703026715015,0.5556227000957662,0.6391953838996118,1,11,9.90544799639802E-4,9606,Homo sapiens,"NCAM1","","R-HSA-374681"
R-HSA-912446,"Meiotic recombination",2,58,0.004292163102197884,0.5610740935294954,0.6391953838996118,2,8,7.203962179198559E-4,9606,Homo sapiens,"HIST1H2AE;MLH3","","R-HSA-912429;R-HSA-1214188"
R-HSA-2514856,"The phototransduction cascade",2,58,0.004292163102197884,0.5610740935294954,0.6391953838996118,1,27,0.002431337235479514,9606,Homo sapiens,"NMT2","","R-HSA-2534087"
R-HSA-389357,"CD28 dependent PI3K/Akt signaling",1,26,0.0019240731147783616,0.5698218338810592,0.6391953838996118,5,9,8.104457451598379E-4,9606,Homo sapiens,"AKT3","","R-HSA-2317314;R-HSA-198640;R-HSA-2317332;R-HSA-389756;R-HSA-198270"
R-HSA-190241,"FGFR2 ligand binding and activation",1,26,0.0019240731147783616,0.5698218338810592,0.6391953838996118,2,5,4.5024763619990995E-4,9606,Homo sapiens,"FGFBP2","","R-HSA-5656070;R-HSA-190260"
R-HSA-189085,"Digestion of dietary carbohydrate",1,26,0.0019240731147783616,0.5698218338810592,0.6391953838996118,2,13,0.0011706438541197659,9606,Homo sapiens,"MGAM","","R-HSA-189102;R-HSA-191116"
R-HSA-1480926,"O2/CO2 exchange in erythrocytes",1,26,0.0019240731147783616,0.5698218338810592,0.6391953838996118,2,13,0.0011706438541197659,9606,Homo sapiens,"CA4","","R-HSA-1237059;R-HSA-1237047"
R-HSA-1237044,"Erythrocytes take up carbon dioxide and release oxygen",1,26,0.0019240731147783616,0.5698218338810592,0.6391953838996118,1,7,6.303466906798739E-4,9606,Homo sapiens,"CA4","","R-HSA-1237047"
R-HSA-210991,"Basigin interactions",1,26,0.0019240731147783616,0.5698218338810592,0.6391953838996118,1,10,9.004952723998199E-4,9606,Homo sapiens,"ATP1B1","","R-HSA-375133"
R-HSA-1482925,"Acyl chain remodelling of PG",1,26,0.0019240731147783616,0.5698218338810592,0.6391953838996118,1,10,9.004952723998199E-4,9606,Homo sapiens,"PLA2G12A","","R-HSA-1602368"
R-HSA-210745,"Regulation of gene expression in beta cells",1,26,0.0019240731147783616,0.5698218338810592,0.6391953838996118,1,12,0.001080594326879784,9606,Homo sapiens,"AKT3","","R-HSA-211164"
R-HSA-202424,"Downstream TCR signaling",4,124,0.009176348701250647,0.5711935730000353,0.6391953838996118,1,24,0.002161188653759568,9606,Homo sapiens,"HLA-DRB4;HLA-DQA1;HLA-DQB1","","R-HSA-202307"
R-HSA-2565942,"Regulation of PLK1 Activity at G2/M Transition",3,92,0.0068082587138311255,0.5735251446382539,0.6391953838996118,4,12,0.001080594326879784,9606,Homo sapiens,"OFD1;CEP76;CEP78","","R-HSA-3000319;R-HSA-2574845;R-HSA-3000310;R-HSA-2574840"
R-HSA-1500620,"Meiosis",3,92,0.0068082587138311255,0.5735251446382539,0.6391953838996118,3,14,0.0012606933813597478,9606,Homo sapiens,"HIST1H2AE;MLH3;LMNB1","","R-HSA-912429;R-HSA-912408;R-HSA-1214188"
R-HSA-198933,"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",10,316,0.02338488862576778,0.5738226449648571,0.6391953838996118,10,43,0.0038721296713192257,9606,Homo sapiens,"KLRB1;KLRF1;SH2D1B;SLAMF7;KLRD1;HLA-F;CLEC2D;LILRA5;KLRG1;SIGLEC5","","R-HSA-5685606;R-HSA-199043;R-HSA-5685607;R-HSA-199169;R-HSA-5685605;R-HSA-199079;R-HSA-199062;R-HSA-5685603;R-HSA-198955;R-HSA-5685608"
R-HSA-6791226,"Major pathway of rRNA processing in the nucleolus and cytosol",6,189,0.01398653148819655,0.5756035434928053,0.6391953838996118,4,7,6.303466906798739E-4,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;EXOSC1;RPS24","","R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791218"
R-HSA-1236394,"Signaling by ERBB4",2,60,0.004440168726411604,0.5794300167880031,0.6391953838996118,13,38,0.0034218820351193157,9606,Homo sapiens,"NRG1","","R-HSA-1250353;R-HSA-1250357;R-HSA-1251992;R-HSA-1250370;R-HSA-1250372;R-HSA-1977958;R-HSA-1250315;R-HSA-1977959;R-HSA-1250383;R-HSA-1236398;R-HSA-1250380;R-HSA-1250348;R-HSA-1250220"
R-HSA-1296041,"Activation of G protein gated Potassium channels",1,27,0.0019980759268852216,0.5835682672110614,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"KCNJ15","","R-HSA-1013020"
R-HSA-1296059,"G protein gated Potassium channels",1,27,0.0019980759268852216,0.5835682672110614,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"KCNJ15","","R-HSA-1013020"
R-HSA-997272,"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits",1,27,0.0019980759268852216,0.5835682672110614,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"KCNJ15","","R-HSA-1013020"
R-HSA-204174,"Regulation of pyruvate dehydrogenase (PDH) complex",1,27,0.0019980759268852216,0.5835682672110614,0.6391953838996118,1,2,1.8009905447996397E-4,9606,Homo sapiens,"PDK4","","R-HSA-203946"
R-HSA-5627123,"RHO GTPases activate PAKs",1,27,0.0019980759268852216,0.5835682672110614,0.6391953838996118,3,15,0.0013507429085997298,9606,Homo sapiens,"MYLK","","R-HSA-445797;R-HSA-5668978;R-HSA-5668984"
R-HSA-5652084,"Fructose metabolism",1,27,0.0019980759268852216,0.5835682672110614,0.6391953838996118,1,7,6.303466906798739E-4,9606,Homo sapiens,"ALDH1A1","","R-HSA-6813749"
R-HSA-8949215,"Mitochondrial calcium ion transport",1,27,0.0019980759268852216,0.5835682672110614,0.6391953838996118,1,10,9.004952723998199E-4,9606,Homo sapiens,"YME1L1","","R-HSA-8949668"
R-HSA-175474,"Assembly Of The HIV Virion",1,27,0.0019980759268852216,0.5835682672110614,0.6391953838996118,1,16,0.0014407924358397117,9606,Homo sapiens,"NMT2","","R-HSA-184392"
R-HSA-8876198,"RAB GEFs exchange GTP for GDP on RABs",3,94,0.006956264338044846,0.5880284101581756,0.6391953838996118,3,21,0.0018910400720396217,9606,Homo sapiens,"DENND2D;AKT3;RAB27B","","R-HSA-8876191;R-HSA-8877308;R-HSA-8933446"
R-HSA-3000171,"Non-integrin membrane-ECM interactions",2,61,0.004514171538518463,0.5883948164479598,0.6391953838996118,2,22,0.001981089599279604,9606,Homo sapiens,"PDGFA;THBS1","","R-HSA-2681675;R-HSA-2396337"
R-HSA-5653656,"Vesicle-mediated transport",26,826,0.06112632280026641,0.5895162149091744,0.6391953838996118,77,251,0.02260243133723548,9606,Homo sapiens,"TMED10;SPARC;HIP1;SERPINA1;RHOBTB3;HP;TGFA;ADRB2;STON2;GGA1;GOLGA4;VPS53;AKT3;STAB1;TUBB1;REPS2;TMED2;SFN;DENND2D;CD163;RAB27B;F5;DNM3;DAB2;FOLR1","","R-HSA-8868230;R-HSA-5694418;R-HSA-5694417;R-HSA-5694431;R-HSA-5694428;R-HSA-8868236;R-HSA-1445149;R-HSA-2168883;R-HSA-2168885;R-HSA-8876191;R-HSA-2316347;R-HSA-5694410;R-HSA-8871194;R-HSA-8871193;R-HSA-5694409;R-HSA-190877;R-HSA-6807877;R-HSA-6807875;R-HSA-6814671;R-HSA-6814670;R-HSA-8867756;R-HSA-2197770;R-HSA-8868651;R-HSA-8867754;R-HSA-8868648;R-HSA-5694439;R-HSA-8868661;R-HSA-8868660;R-HSA-196017;R-HSA-6814675;R-HSA-8868659;R-HSA-8868658;R-HSA-190519;R-HSA-6814674;R-HSA-5694446;R-HSA-196026;R-HSA-2230938;R-HSA-8869438;R-HSA-190520;R-HSA-5694445;R-HSA-6814682;R-HSA-5694441;R-HSA-6811431;R-HSA-8849350;R-HSA-6811427;R-HSA-6811426;R-HSA-203973;R-HSA-6809006;R-HSA-8854222;R-HSA-6809003;R-HSA-8849353;R-HSA-8933446;R-HSA-6809011;R-HSA-6809010;R-HSA-8866269;R-HSA-8868071;R-HSA-8863463;R-HSA-8866279;R-HSA-8863727;R-HSA-8863471;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-6814091;R-HSA-8863723;R-HSA-8866283;R-HSA-8863721;R-HSA-8868072;R-HSA-190829;R-HSA-1454689;R-HSA-8863472;R-HSA-6811423;R-HSA-8877308;R-HSA-191737;R-HSA-2247513;R-HSA-6811418;R-HSA-6811417"
